id,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
1929,20.5,19.79,0,433.6666666667,0.0029442037,0
1930,20.5,19.745,0,431.5,0.0029374773,0
1931,20.5,19.65,0,436.5,0.0029232777,0
1932,20.5,19.7,0,437,0.0029307511,0
1933,20.6,19.6,0,435,0.0029339303,0
1934,20.5,19.745,0,437,0.0029374773,0
1935,20.6,19.6,0,433,0.0029339303,0
1936,20.5,19.65,0,431.5,0.0029232777,0
1937,20.5,19.65,0,432,0.0029232777,0
1938,20.55,19.65,0,429,0.0029323516,0
1939,20.55,19.6,0,430,0.002924855,0
1940,20.5,19.6,0,430.5,0.0029158045,0
1941,20.55,19.6,0,433,0.002924855,0
1942,20.6,19.6,0,436,0.0029339303,0
1943,20.6,19.53,0,435,0.0029234028,0
1944,20.6,19.445,0,434,0.0029106198,0
1945,20.5,19.55,0,434,0.0029083314,0
1946,20.5,19.6,0,435,0.0029158045,0
1947,20.6,19.6,0,438,0.0029339303,0
1948,20.6,19.5,0,440,0.0029188911,0
1949,20.5666666667,19.5333333333,0,436.6666666667,0.0029178719,0
1950,20.5666666667,19.5,0,437.6666666667,0.0029128693,0
1951,20.5666666667,19.5,0,437,0.0029128693,0
1952,20.6,19.5,0,433,0.0029188911,0
1953,20.6,19.445,0,435.5,0.0029106198,0
1954,20.6,19.5,0,435,0.0029188911,0
1955,20.6,19.5,0,437,0.0029188911,0
1956,20.6,19.34,0,436,0.0028948297,0
1957,20.5,19.34,0,438,0.0028769465,0
1958,20.6,19.5,0,440,0.0029188911,0
1959,20.55,19.445,0,438.5,0.0029016169,0
1960,20.55,19.39,0,436,0.0028933715,0
1961,20.6,19.34,0,433,0.0028948297,0
1962,20.5,19.39,0,432.5,0.0028844188,0
1963,20.5,19.39,0,434.5,0.0028844188,0
1964,20.55,19.29,0,433.5,0.0028783805,0
1965,20.6,19.39,0,433.5,0.0029023487,0
1966,20.6,19.295,0,434.5,0.0028880628,0
1967,20.6,19.29,0,434,0.0028873109,0
1968,20.6,19.29,0,435,0.0028873109,0
1969,20.5,19.34,0,431,0.0028769465,0
1970,20.5,19.29,0,431.5,0.0028694744,0
1971,20.4633333333,19.2266666667,0,432.6666666667,0.0028535158,0
1972,20.5,19.39,0,436,0.0028844188,0
1973,20.5,19.39,0,436,0.0028844188,0
1974,20.5,19.245,0,441.5,0.0028627496,0
1975,20.5,19.2,0,434,0.002856025,0
1976,20.39,19.29,0,433.5,0.0028499663,0
1977,20.4266666667,19.29,0,429.3333333333,0.002856456,0
1978,20.5,19.29,0,434.5,0.0028694744,0
1979,20.5,19.2,0,433.5,0.002856025,0
1980,20.5,19.15,0,435.5,0.0028485534,0
1981,20.445,19.05,0,435,0.0028239646,0
1982,20.39,19.1666666667,0,434,0.0028316616,0
1983,20.39,19.245,0,430.5,0.0028432874,0
1984,20.39,19.2,0,426,0.0028366087,0
1985,20.5,19.2,0,429,0.002856025,0
1986,20.5,19.2,0,435.5,0.002856025,0
1987,20.5,19.2,0,433.5,0.002856025,0
1988,20.5,19.2,0,427.5,0.002856025,0
1989,20.5333333333,19.1666666667,0,429.6666666667,0.0028569403,0
1990,20.525,19.175,0,433,0.0028567124,0
1991,20.5,19.1,0,432.5,0.0028410819,0
1992,20.5,19.1,0,431,0.0028410819,0
1993,20.5333333333,19.1,0,433.3333333333,0.0028469577,0
1994,20.5,19.1,0,433,0.0028410819,0
1995,20.5,19.1,0,434,0.0028410819,0
1996,20.5,19.1,0,437,0.0028410819,0
1997,20.5,19.1,0,437,0.0028410819,0
1998,20.5,19.1,0,439,0.0028410819,0
1999,20.5333333333,18.9633333333,0,432.3333333333,0.0028264942,0
2000,20.525,19.075,0,432,0.0028417462,0
2001,20.5,19.05,0,429.5,0.0028336107,0
2002,20.5,19.1,0,436.5,0.0028410819,0
2003,20.5333333333,19,0,432.6666666667,0.0028319842,0
2004,20.55,19,0,430,0.0028349106,0
2005,20.5,18.945,0,425,0.0028179216,0
2006,20.55,19,0,425.5,0.0028349106,0
2007,20.55,19,0,434,0.0028349106,0
2008,20.5,19,0,433,0.0028261396,0
2009,20.5,19,0,433,0.0028261396,0
2010,20.6,18.9633333333,0,433.5,0.0028381926,0
2011,20.5,19,0,426,0.0028261396,0
2012,20.5333333333,18.9633333333,0,426.3333333333,0.0028264942,0
2013,20.5333333333,18.9266666667,0,430,0.0028210042,0
2014,20.6,18.945,0,436,0.0028354362,0
2015,20.6,19,0,437.5,0.0028437055,0
2016,20.5,19,0,433.5,0.0028261396,0
2017,20.55,18.945,0,432.5,0.002826667,0
2018,20.55,18.945,0,430,0.002826667,0
2019,20.5,19,0,433,0.0028261396,0
2020,20.6,19,0,439,0.0028437055,0
2021,20.5,18.89,0,429.5,0.0028097038,0
2022,20.55,19,0,431,0.0028349106,0
2023,20.6,19,0,433,0.0028437055,0
2024,20.55,19,0,434,0.0028349106,0
2025,20.55,18.89,0,434.5,0.0028184236,0
2026,20.5,18.945,0,435.5,0.0028179216,0
2027,20.5,18.84,0,434.5,0.0028022333,0
2028,20.5,18.89,0,433.5,0.0028097038,0
2029,20.5,19,0,433,0.0028261396,0
2030,20.5,19,0,433.5,0.0028261396,0
2031,20.5,19,0,434.5,0.0028261396,0
2032,20.5,19,0,438,0.0028261396,0
2033,20.5,18.945,0,437,0.0028179216,0
2034,20.445,18.945,0,435,0.0028083292,0
2035,20.5,19,0,434,0.0028261396,0
2036,20.5,18.895,0,434.5,0.0028104509,0
2037,20.5,18.89,0,431,0.0028097038,0
2038,20.5,19,0,433.5,0.0028261396,0
2039,20.4266666667,18.89,0,431.6666666667,0.0027969578,0
2040,20.39,18.8233333333,0,428.6666666667,0.0027807112,0
2041,20.39,18.79,0,429.5,0.002775765,0
2042,20.39,18.9266666667,0,434.3333333333,0.0027960449,0
2043,20.39,18.84,0,430,0.0027831843,0
2044,20.39,18.7,0,430,0.0027624106,0
2045,20.39,18.89,0,424,0.0027906038,0
2046,20.39,18.9266666667,0,427.3333333333,0.0027960449,0
2047,20.39,18.8233333333,0,430,0.0027807112,0
2048,20.39,18.79,0,431,0.002775765,0
2049,20.39,18.79,0,433.5,0.002775765,0
2050,20.445,18.79,0,430,0.0027852497,0
2051,20.445,18.79,0,434,0.0027852497,0
2052,20.5,18.79,0,434,0.0027947629,0
2053,20.5,18.79,0,435.5,0.0027947629,0
2054,20.5,18.79,0,436.3333333333,0.0027947629,0
2055,20.5,18.745,0,434.5,0.0027880398,0
2056,20.5,18.745,0,434,0.0027880398,0
2057,20.5,18.7,0,434,0.0027813168,0
2058,20.5,18.79,0,435,0.0027947629,0
2059,20.5,18.79,0,430.5,0.0027947629,0
2060,20.5,18.7,0,436,0.0027813168,0
2061,20.39,18.6666666667,0,431.6666666667,0.0027574647,0
2062,20.39,18.76,0,428.6666666667,0.0027713135,0
2063,20.39,18.7675,0,431,0.0027724264,0
2064,20.39,18.7225,0,434.5,0.0027657492,0
2065,20.39,18.7,0,434.5,0.0027624106,0
2066,20.39,18.7,0,429.5,0.0027624106,0
2067,20.39,18.745,0,432,0.0027690877,0
2068,20.39,18.7,0,435.5,0.0027624106,0
2069,20.39,18.6,0,436,0.0027475731,0
2070,20.39,18.745,0,430,0.0027690877,0
2071,20.39,18.76,0,434,0.0027713135,0
2072,20.39,18.745,0,435,0.0027690877,0
2073,20.39,18.7,0,434.5,0.0027624106,0
2074,20.39,18.7,0,427.5,0.0027624106,0
2075,20.39,18.7,0,433.3333333333,0.0027624106,0
2076,20.5,18.745,0,433,0.0027880398,0
2077,20.39,18.7,0,438,0.0027624106,0
2078,20.445,18.7,0,434,0.0027718495,0
2079,20.4633333333,18.73,0,432.6666666667,0.0027794739,0
2080,20.5,18.7,0,435,0.0027813168,0
2081,20.445,18.7,0,433.5,0.0027718495,0
2082,20.39,18.6,0,432,0.0027475731,0
2083,20.39,18.7,0,434,0.0027624106,0
2084,20.39,18.7,0,439,0.0027624106,0
2085,20.39,18.7,0,434,0.0027624106,0
2086,20.445,18.7,0,430,0.0027718495,0
2087,20.445,18.7,0,435,0.0027718495,0
2088,20.5,18.7,0,437.5,0.0027813168,0
2089,20.5,18.7,0,434,0.0027813168,0
2090,20.445,18.7,0,436,0.0027718495,0
2091,20.445,18.7,0,432.5,0.0027718495,0
2092,20.4633333333,18.7,0,429.5,0.0027750021,0
2093,20.39,18.7,0,430,0.0027624106,0
2094,20.5,18.7,0,436,0.0027813168,0
2095,20.5,18.745,0,436.5,0.0027880398,0
2096,20.4633333333,18.6666666667,0,439.3333333333,0.0027700336,0
2097,20.39,18.6,0,435,0.0027475731,0
2098,20.39,18.6,0,432,0.0027475731,0
2099,20.39,18.65,0,431,0.0027549918,0
2100,20.39,18.7,0,425.5,0.0027624106,0
2101,20.39,18.7,0,429,0.0027624106,0
2102,20.39,18.7,0,431.5,0.0027624106,0
2103,20.39,18.6,0,435,0.0027475731,0
2104,20.39,18.7,0,428,0.0027624106,0
2105,20.39,18.7,0,431.5,0.0027624106,0
2106,20.39,18.7,0,432.5,0.0027624106,0
2107,20.445,18.7,0,434.5,0.0027718495,0
2108,20.39,18.7,0,429,0.0027624106,0
2109,20.39,18.6666666667,0,428.6666666667,0.0027574647,0
2110,20.39,18.7,0,432,0.0027624106,0
2111,20.39,18.7,0,430,0.0027624106,0
2112,20.39,18.7,0,431,0.0027624106,0
2113,20.445,18.6,0,431.5,0.0027569611,0
2114,20.39,18.7,0,433,0.0027624106,0
2115,20.39,18.7,0,437.5,0.0027624106,0
2116,20.39,18.7,0,434,0.0027624106,0
2117,20.39,18.7,0,432,0.0027624106,0
2118,20.39,18.65,0,433,0.0027549918,0
2119,20.39,18.7,0,425.5,0.0027624106,0
2120,20.39,18.7,0,423,0.0027624106,0
2121,20.39,18.6666666667,0,430,0.0027574647,0
2122,20.39,18.6,0,434,0.0027475731,0
2123,20.3566666667,18.6,0,428.6666666667,0.0027418972,0
2124,20.29,18.65,0,427,0.0027379487,0
2125,20.34,18.7,0,425.5,0.0027538544,0
2126,20.34,18.7,0,433.5,0.0027538544,0
2127,20.34,18.7,0,434.5,0.0027538544,0
2128,20.39,18.7,0,427,0.0027624106,0
2129,20.39,18.65,0,433,0.0027549918,0
2130,20.34,18.65,0,433.5,0.0027464586,0
2131,20.3566666667,18.6666666667,0,432.6666666667,0.0027517682,0
2132,20.39,18.7,0,430,0.0027624106,0
2133,20.34,18.7,0,430.5,0.0027538544,0
2134,20.39,18.7,0,431,0.0027624106,0
2135,20.39,18.65,0,431.3333333333,0.0027549918,0
2136,20.39,18.7,0,433,0.0027624106,0
2137,20.39,18.7,0,432,0.0027624106,0
2138,20.39,18.7,0,430,0.0027624106,0
2139,20.34,18.7,0,431.5,0.0027538544,0
2140,20.39,18.7,0,430.3333333333,0.0027624106,0
2141,20.39,18.7,0,429,0.0027624106,0
2142,20.3566666667,18.6666666667,0,432.6666666667,0.0027517682,0
2143,20.34,18.6,0,431.5,0.0027390631,0
2144,20.29,18.745,0,428,0.0027519571,0
2145,20.29,18.745,0,425.5,0.0027519571,0
2146,20.29,18.745,0,430.5,0.0027519571,0
2147,20.29,18.79,0,432,0.0027585929,0
2148,20.29,18.7,0,433,0.0027453215,0
2149,20.29,18.745,0,435.5,0.0027519571,0
2150,20.29,18.79,0,431.5,0.0027585929,0
2151,20.29,18.7675,0,432.75,0.002755275,0
2152,20.29,18.7,0,437,0.0027453215,0
2153,20.29,18.7,0,433.5,0.0027453215,0
2154,20.29,18.7,0,434,0.0027453215,0
2155,20.245,18.695,0,438.5,0.0027369265,0
2156,20.29,18.79,0,436.5,0.0027585929,0
2157,20.29,18.79,0,437,0.0027585929,0
2158,20.29,18.79,0,436,0.0027585929,0
2159,20.29,18.79,0,441,0.0027585929,0
2160,20.29,18.79,0,440,0.0027585929,0
2161,20.29,18.745,0,437,0.0027519571,0
2162,20.29,18.79,0,438.5,0.0027585929,0
2163,20.29,18.84,0,433,0.0027659661,0
2164,20.245,18.795,0,434,0.0027516312,0
2165,20.29,18.76,0,437,0.002754169,0
2166,20.29,18.79,0,435,0.0027585929,0
2167,20.29,18.79,0,434,0.0027585929,0
2168,20.29,18.79,0,437,0.0027585929,0
2169,20.29,18.745,0,434.5,0.0027519571,0
2170,20.29,18.745,0,439,0.0027519571,0
2171,20.29,18.79,0,433,0.0027585929,0
2172,20.29,18.7,0,434,0.0027453215,0
2173,20.245,18.745,0,433,0.0027442788,0
2174,20.245,18.745,0,432.5,0.0027442788,0
2175,20.245,18.745,0,433,0.0027442788,0
2176,20.2,18.745,0,433,0.0027366193,0
2177,20.245,18.84,0,432,0.0027582485,0
2178,20.2,18.79,0,434,0.0027432179,0
2179,20.29,18.79,0,433,0.0027585929,0
2180,20.245,18.745,0,430.5,0.0027442788,0
2181,20.29,18.79,0,433,0.0027585929,0
2182,20.29,18.745,0,434,0.0027519571,0
2183,20.29,18.84,0,430,0.0027659661,0
2184,20.29,18.79,0,431.3333333333,0.0027585929,0
2185,20.29,18.7,0,439,0.0027453215,0
2186,20.29,18.79,0,439,0.0027585929,0
2187,20.29,18.73,0,442,0.0027497452,0
2188,20.2,18.7,0,432,0.0027300209,0
2189,20.23,18.73,0,427.5,0.0027395199,0
2190,20.29,18.745,0,433,0.0027519571,0
2191,20.29,18.6,0,437,0.0027305762,0
2192,20.29,18.7,0,432,0.0027453215,0
2193,20.2,18.7,0,426,0.0027300209,0
2194,20.29,18.7,0,431,0.0027453215,0
2195,20.29,18.7,0,433.3333333333,0.0027453215,0
2196,20.29,18.675,0,429.25,0.0027416351,0
2197,20.26,18.6333333333,0,433.3333333333,0.002730401,0
2198,20.245,18.65,0,430.5,0.0027303097,0
2199,20.29,18.7,0,430,0.0027453215,0
2200,20.29,18.7,0,433.5,0.0027453215,0
2201,20.29,18.6,0,432.5,0.0027305762,0
2202,20.29,18.7,0,432,0.0027453215,0
2203,20.29,18.7,0,434,0.0027453215,0
2204,20.29,18.6,0,429,0.0027305762,0
2205,20.29,18.65,0,438,0.0027379487,0
2206,20.29,18.7,0,439,0.0027453215,0
2207,20.29,18.7,0,433,0.0027453215,0
2208,20.29,18.65,0,433.5,0.0027379487,0
2209,20.29,18.6,0,431,0.0027305762,0
2210,20.3233333333,18.5666666667,0,432.6666666667,0.0027313063,0
2211,20.39,18.6,0,434,0.0027475731,0
2212,20.39,18.6,0,434,0.0027475731,0
2213,20.39,18.6,0,436.5,0.0027475731,0
2214,20.39,18.6,0,432.6666666667,0.0027475731,0
2215,20.39,18.6,0,429.75,0.0027475731,0
2216,20.39,18.5,0,428.5,0.0027327363,0
2217,20.39,18.6,0,434,0.0027475731,0
2218,20.29,18.6,0,435.5,0.0027305762,0
2219,20.29,18.39,0,432,0.0026996133,0
2220,20.245,18.6,0,433,0.0027229578,0
2221,20.29,18.7,0,434,0.0027453215,0
2222,20.29,18.65,0,433.5,0.0027379487,0
2223,20.2,18.6,0,432,0.0027153581,0
2224,20.2,18.6,0,431,0.0027153581,0
2225,20.2,18.6,0,435,0.0027153581,0
2226,20.2,18.6,0,438,0.0027153581,0
2227,20.2,18.6,0,432,0.0027153581,0
2228,20.1,18.6,0,430,0.0026985367,0
2229,20.2,18.6,0,428.5,0.0027153581,0
2230,20.2,18.6,0,432.6666666667,0.0027153581,0
2231,20.2,18.6,0,432,0.0027153581,0
2232,20.2,18.6,0,430,0.0027153581,0
2233,20.2,18.6,0,431.3333333333,0.0027153581,0
2234,20.2,18.6,0,432.6666666667,0.0027153581,0
2235,20.2,18.6,0,434,0.0027153581,0
2236,20.2,18.6,0,429,0.0027153581,0
2237,20.2,18.6,0,429,0.0027153581,0
2238,20.2,18.6,0,433,0.0027153581,0
2239,20.2,18.6,0,436,0.0027153581,0
2240,20.2,18.6,0,440,0.0027153581,0
2241,20.2,18.6,0,436,0.0027153581,0
2242,20.2,18.6,0,435,0.0027153581,0
2243,20.2,18.5666666667,0,430,0.0027104706,0
2244,20.2,18.6,0,425.5,0.0027153581,0
2245,20.2,18.6,0,432,0.0027153581,0
2246,20.245,18.6,0,439.5,0.0027229578,0
2247,20.29,18.6,0,434,0.0027305762,0
2248,20.29,18.5,0,442,0.0027158316,0
2249,20.29,18.5,0,439,0.0027158316,0
2250,20.29,18.5666666667,0,436.6666666667,0.0027256612,0
2251,20.29,18.5,0,439,0.0027158316,0
2252,20.29,18.5,0,436,0.0027158316,0
2253,20.29,18.5,0,435,0.0027158316,0
2254,20.29,18.55,0,439,0.0027232038,0
2255,20.29,18.5,0,433,0.0027158316,0
2256,20.29,18.5,0,435,0.0027158316,0
2257,20.29,18.5,0,436,0.0027158316,0
2258,20.245,18.5,0,438,0.0027082545,0
2259,20.245,18.55,0,439,0.002715606,0
2260,20.2,18.5,0,436.5,0.002700696,0
2261,20.2,18.5,0,432.6666666667,0.002700696,0
2262,20.2,18.5,0,427.5,0.002700696,0
2263,20.2,18.5,0,427,0.002700696,0
2264,20.245,18.55,0,432,0.002715606,0
2265,20.245,18.55,0,438,0.002715606,0
2266,20.2,18.5,0,436,0.002700696,0
2267,20.2,18.5,0,434,0.002700696,0
2268,20.2,18.6,0,435,0.0027153581,0
2269,20.2,18.6,0,435,0.0027153581,0
2270,20.2,18.6,260.3333333333,434,0.0027153581,0
2271,20.2,18.6,401.3333333333,439,0.0027153581,1
2272,20.175,18.6,433,437.5,0.0027111441,0
2273,20.175,18.675,422.5,440.75,0.002722124,0
2274,20.2,18.7,419,442,0.0027300209,0
2275,20.175,18.7,419,448.5,0.002725784,0
2276,20.1,18.745,419,451,0.0027196657,0
2277,20.15,18.7,419,457.25,0.002721553,1
2278,20.1333333333,18.7,409,458.6666666667,0.0027187355,0
2279,20.175,18.7225,411,456,0.0027290781,0
2280,20.125,18.865,411,458,0.0027414098,1
2281,20.15,18.89,411,460,0.0027493274,1
2282,20.2,18.89,411,459.75,0.002757882,1
2283,20.2,19.05,411,464,0.002781346,1
2284,20.2225,19.05,407.5,463.5,0.0027852362,1
2285,20.2675,19.2175,400,470.25,0.0028177004,1
2286,20.29,19.2225,400,483.5,0.0028223771,1
2287,20.315,19.245,413,488.6666666667,0.0028300846,1
2288,20.39,19.22,412.2,496.25,0.002839577,1
2289,20.39,19.26,409,496.25,0.0028455137,1
2290,20.4175,19.29,411,497,0.0028548323,1
2291,20.4266666667,19.1633333333,413,504,0.0028376136,1
2292,20.4725,19.0975,411,503.25,0.0028358696,1
2293,20.525,19.315,411,509.25,0.0028776663,1
2294,20.5,19.2425,405,515,0.002862376,1
2295,20.5666666667,19.2,409,515.3333333333,0.0028678493,1
2296,20.625,19.4175,405,524.5,0.0029109884,1
2297,20.65,19.4725,408.5,531,0.0029237957,1
2298,20.7,19.5,418.3333333333,530.3333333333,0.0029370222,1
2299,20.7,19.5,419,533.6666666667,0.0029370222,1
2300,20.7,19.575,419,535.75,0.002948372,1
2301,20.7225,19.6,419,546.25,0.0029562697,1
2302,20.7,19.5333333333,419,547,0.0029420665,1
2303,20.79,19.4725,419,546.25,0.0029492401,1
2304,20.79,19.5,419,551.25,0.0029534249,1
2305,20.79,19.5333333333,419,560,0.0029584975,1
2306,20.79,19.525,419,564,0.0029572293,1
2307,20.815,19.625,419,568.75,0.0029770478,1
2308,20.79,19.6333333333,419,572,0.0029737158,1
2309,20.84,19.65,419,573,0.0029854707,1
2310,20.89,19.72,419,575.25,0.003005434,1
2311,20.865,19.65,419,579.5,0.0029900893,1
2312,20.89,19.6,426,583.5,0.0029870575,1
2313,20.89,19.6333333333,423.6666666667,585.3333333333,0.002992162,1
2314,20.89,19.7,426,587.5,0.0030023712,1
2315,20.89,19.65,422.5,591.5,0.0029947143,1
2316,20.89,19.7,426,594,0.0030023712,1
2317,20.89,19.625,419,597.5,0.0029908859,1
2318,20.89,19.6333333333,428.3333333333,595.3333333333,0.002992162,1
2319,20.865,19.675,429.5,590.75,0.0029939118,1
2320,20.865,19.7425,429.5,589.75,0.0030042328,1
2321,20.8233333333,19.6666666667,433,591,0.0029849368,1
2322,20.84,19.695,433,589.5,0.0029923405,1
2323,20.89,19.7225,433,595.75,0.0030058169,1
2324,20.865,19.7225,433,596.75,0.0030011747,1
2325,20.8566666667,19.76,433,598.6666666667,0.0030053597,1
2326,20.865,19.7675,433,605.5,0.0030080555,1
2327,20.84,19.745,433,609,0.0029999739,1
2328,20.84,19.745,433,614,0.0029999739,1
2329,20.84,19.745,433,614.75,0.0029999739,1
2330,20.89,19.79,433,621,0.0030161541,1
2331,20.865,19.7675,433,620.25,0.0030080555,1
2332,20.865,19.7675,433,617.5,0.0030080555,1
2333,20.865,19.7675,433,621.25,0.0030080555,1
2334,20.89,19.79,433,616.6666666667,0.0030161541,1
2335,20.865,19.7675,433,620,0.0030080555,1
2336,20.8566666667,19.76,433,628.3333333333,0.0030053597,1
2337,20.84,19.7675,433,635.25,0.003003409,1
2338,20.865,19.7675,433,636.5,0.0030080555,1
2339,20.89,19.79,433,635.5,0.0030161541,1
2340,20.89,19.79,433,635.75,0.0030161541,1
2341,20.865,19.7675,433,637.5,0.0030080555,1
2342,20.84,19.745,433,629.75,0.0029999739,1
2343,20.865,19.7675,433,637.25,0.0030080555,1
2344,20.89,19.79,433,647.3333333333,0.0030161541,1
2345,20.865,19.7675,433,646,0.0030080555,1
2346,20.8233333333,19.73,433,642.6666666667,0.0029945956,1
2347,20.8566666667,19.7933333333,433,648,0.003010454,1
2348,20.89,19.79,433,655,0.0030161541,1
2349,20.9175,19.79,433,650.5,0.0030212855,1
2350,20.9266666667,19.79,433,643.6666666667,0.0030229976,1
2351,20.9175,19.79,433,642,0.0030212855,1
2352,20.9633333333,19.79,433,639.3333333333,0.0030298548,1
2353,20.89,19.79,436.5,648,0.0030161541,1
2354,20.89,19.815,426,649,0.0030199828,1
2355,20.89,19.79,433,654,0.0030161541,1
2356,20.89,19.9266666667,433,660,0.0030370849,1
2357,20.89,20.1333333333,442.3333333333,677.3333333333,0.003068739,1
2358,20.89,20.354,435.8,698.2,0.003102541,1
2359,20.89,20.4725,447,709.25,0.0031206944,1
2360,20.9266666667,20.39,442.3333333333,712,0.0031151089,1
2361,20.945,20.5,443.5,710,0.00313555,1
2362,20.945,20.445,447,708,0.0031270952,1
2363,20.945,20.55,447,707.5,0.0031432363,1
2364,20.945,20.6975,447,725.75,0.0031659121,1
2365,20.9725,20.7675,438,733.25,0.0031820776,1
2366,21,20.79,441,735.3333333333,0.0031909603,1
2367,21,20.815,438,740.75,0.0031948171,1
2368,21,20.865,438,744.25,0.003202531,1
2369,21,20.79,438,757,0.0031909603,1
2370,21,20.79,440,759,0.0031909603,1
2371,21,20.815,437.25,752.25,0.0031948171,1
2372,21,20.865,438,754.5,0.003202531,1
2373,21.025,20.945,440.25,758.5,0.0032198427,1
2374,21.05,21,436.5,764,0.0032333309,1
2375,21.05,21.05,441,765.25,0.0032410694,1
2376,21.1,21.15,436.5,769.75,0.0032666179,1
2377,21.1,21.245,444,780.25,0.0032813681,1
2378,21.1,21.29,444,786,0.0032883552,1
2379,21.1,21.2225,444,783.25,0.0032778746,1
2380,21.1,21.2675,444,787,0.0032848616,1
2381,21.1,21.2,444,787.6666666667,0.0032743811,1
2382,21.1,21.2,448,786.75,0.0032743811,1
2383,21.1,21.2,444,782.5,0.0032743811,1
2384,21.1,21.1,454.75,779.75,0.003258855,1
2385,21.1,21.05,454.75,777.5,0.0032510922,1
2386,21.1,21.1,460,779.3333333333,0.003258855,1
2387,21.175,21.075,449.5,782.75,0.0032700771,1
2388,21.15,21.05,449.5,787.5,0.0032611423,1
2389,21.2,21.075,454.75,777,0.0032751252,1
2390,21.2,21.0666666667,449.3333333333,789.6666666667,0.0032738234,1
2391,21.175,21.075,460,805.25,0.0032700771,1
2392,21.2,20.9975,456,801.25,0.0032630183,1
2393,21.2,21,460,796,0.0032634088,1
2394,21.2225,21.025,449.5,793.25,0.0032718526,1
2395,21.29,20.9633333333,453,788.3333333333,0.0032758137,1
2396,21.2675,21,460,794.5,0.0032770241,1
2397,21.29,21,460,797.5,0.0032815736,1
2398,21.3233333333,21.0333333333,460,810,0.0032935711,1
2399,21.29,21,450.75,812.5,0.0032815736,1
2400,21.29,21.0333333333,454.6666666667,813.6666666667,0.00328681,1
2401,21.315,20.9725,444,809.25,0.0032823085,1
2402,21.29,21,444,812.3333333333,0.0032815736,1
2403,21.29,21.0333333333,454.6666666667,807.6666666667,0.00328681,1
2404,21.315,21,460,810.5,0.0032866352,1
2405,21.34,21,452,811.5,0.0032917036,1
2406,21.325,20.978,456,808,0.0032851983,1
2407,21.31,20.956,460,804.5,0.0032787019,1
2408,21.3233333333,20.86,460,797.3333333333,0.0032662866,1
2409,21.3566666667,20.9266666667,460,796.3333333333,0.003283519,1
2410,21.39,20.865,449.5,798.5,0.0032805229,1
2411,21.39,20.79,460,796,0.003268669,1
2412,21.34,20.995,449.5,801.25,0.0032909157,1
2413,21.34,21.1,449.5,811,0.0033074617,1
2414,21.29,21.245,460,821.5,0.003320063,1
2415,21.34,21.2675,455.5,830.25,0.0033338584,1
2416,21.29,21.29,457,835,0.003327133,1
2417,21.34,21.2,449.5,831,0.0033232207,1
2418,21.315,21.29,454.75,834.75,0.0033322652,1
2419,21.29,21.29,460,837,0.003327133,1
2420,21.315,21.29,460,841,0.0033322652,1
2421,21.315,21.2675,460,844.5,0.0033287247,1
2422,21.39,21.34,460,847,0.0033556082,1
2423,21.39,21.2675,454.75,842.5,0.0033441466,1
2424,21.39,21.2,453,841,0.0033334759,1
2425,21.39,21.2475,449.5,839.5,0.0033409849,1
2426,21.365,21.3175,454.75,844.5,0.0033468913,1
2427,21.39,21.2,457,847,0.0033334759,1
2428,21.39,21.2675,454,847.75,0.0033441466,1
2429,21.3233333333,21.23,464,843.3333333333,0.0033245314,1
2430,21.365,21.315,461.5,847.25,0.0033464966,1
2431,21.39,21.34,449.5,848.5,0.0033556082,1
2432,21.34,21.445,449.5,848.5,0.0033618334,1
2433,21.39,21.39,454,854.25,0.003363513,1
2434,21.34,21.1475,455.5,848.25,0.0033149471,1
2435,21.3566666667,21.2,468,844.3333333333,0.003326636,1
2436,21.29,21.2,454,836.5,0.0033129932,1
2437,21.3233333333,21.2,454,838,0.0033198084,1
2438,21.315,21.125,469,841.5,0.0033063025,1
2439,21.34,21,469,832,0.0032917036,1
2440,21.315,20.865,469,825,0.0032653959,1
2441,21.315,20.9175,465.25,824,0.0032736554,1
2442,21.29,21.175,475.25,826.75,0.0033090656,1
2443,21.29,21.1,464,824,0.003297283,1
2444,21.29,21.2,459,827.5,0.0033129932,1
2445,21.29,21.236,468.2,843.5,0.003318649,1
2446,21.365,21.17,474,845.6,0.0033236097,1
2447,21.39,20.79,492.3333333333,837.3333333333,0.003268669,1
2448,21.3233333333,21.0666666667,474,825.6666666667,0.0032988184,1
2449,21.39,20.97,480.25,831.75,0.0032971191,1
2450,21.4725,21.0475,504,832.25,0.003326228,1
2451,21.5,21.1,539.5,843,0.0033402198,1
2452,21.5,20.725,509,839,0.0032805426,1
2453,21.5,20.84,528.5,832.5,0.0032988424,1
2454,21.6,21.0225,499,840,0.0033484276,1
2455,21.65,20.9175,497.75,850,0.0033418745,1
2456,21.675,21.1,500.25,853.75,0.0033763757,1
2457,21.7,21,489,852,0.0033654557,1
2458,21.7,20.9725,490.25,856.25,0.0033610248,1
2459,21.7,20.945,494,854.5,0.0033565939,1
2460,21.7,20.89,485.6666666667,854,0.0033477323,1
2461,21.7,20.815,481.5,850.75,0.0033356487,1
2462,21.7,20.8925,484,844.5,0.0033481351,1
2463,21.7,21.075,482.75,850.75,0.0033775405,1
2464,21.73,20.89,477.3333333333,861,0.0033539105,1
2465,21.73,20.93,477.3333333333,865,0.0033603673,1
2466,21.7675,20.795,485.25,860.75,0.0033462777,1
